id,username,movie_name,text,dataset,manipulation,click_locations,difficulty,split
2711,Eduard Hogea,043_110.mp4,The right eyebrow is higher than the left one. There are some small distortions on the mouth.,Farceforensics++,Face2Face,"{""170"": {""x"": 0.5866666666666667, ""y"": 0.39465875370919884}, ""179"": {""x"": 0.49333333333333335, ""y"": 0.37091988130563797}}",2,train
2712,Eduard Hogea,137_165.mp4,Artifacts on the mouth and on the chin.,Farceforensics++,Face2Face,"{""22"": {""x"": 0.49166666666666664, ""y"": 0.5525672371638142}, ""27"": {""x"": 0.45, ""y"": 0.5427872860635696}, ""31"": {""x"": 0.515, ""y"": 0.5696821515892421}, ""38"": {""x"": 0.5466666666666666, ""y"": 0.48655256723716384}}",1,train
2713,Eduard Hogea,320_328.mp4,Artifacts on the nose. Inconsistent face coloring. Artifacts on the chin.,Farceforensics++,Face2Face,"{""30"": {""x"": 0.3283333333333333, ""y"": 0.6409495548961425}, ""35"": {""x"": 0.44333333333333336, ""y"": 0.6795252225519288}, ""42"": {""x"": 0.525, ""y"": 0.5341246290801187}, ""56"": {""x"": 0.39166666666666666, ""y"": 0.42729970326409494}}",1,train
2714,Eduard Hogea,184_205.mp4,Face looks brighter around the mouth.,Farceforensics++,Face2Face,"{""60"": {""x"": 0.37, ""y"": 0.3086053412462908}, ""65"": {""x"": 0.36, ""y"": 0.3056379821958457}}",1,train
2715,Eduard Hogea,213_083.mp4,Artifacts on the nose.,Farceforensics++,Face2Face,"{""29"": {""x"": 0.52, ""y"": 0.3768545994065282}, ""35"": {""x"": 0.495, ""y"": 0.3768545994065282}}",1,train
2716,Eduard Hogea,045_889.mp4,Strange coloring around the mouth with artifacts appearing on the mouth.,Farceforensics++,Face2Face,"{""17"": {""x"": 0.5516666666666666, ""y"": 0.6528189910979229}, ""24"": {""x"": 0.4633333333333333, ""y"": 0.6765578635014837}, ""30"": {""x"": 0.5433333333333333, ""y"": 0.7210682492581603}}",1,train
2717,Eduard Hogea,399_488.mp4,Distortions on the mouth and eyebrows. Left eyebrow has a strange shape. The right part of the nose has artifacts.,Farceforensics++,Face2Face,"{""34"": {""x"": 0.5433333333333333, ""y"": 0.5074183976261127}, ""41"": {""x"": 0.4583333333333333, ""y"": 0.456973293768546}, ""46"": {""x"": 0.4866666666666667, ""y"": 0.5192878338278932}}",1,train
2718,Eduard Hogea,490_534.mp4,Strange yellow color around the mouth. There are also some distortions.,Farceforensics++,Face2Face,"{""22"": {""x"": 0.4683333333333333, ""y"": 0.3264094955489614}, ""26"": {""x"": 0.46, ""y"": 0.3115727002967359}, ""33"": {""x"": 0.455, ""y"": 0.24925816023738873}}",1,train
2719,Eduard Hogea,053_095.mp4,Face has an uneven coloring that also is inconsistent.,Farceforensics++,Face2Face,"{""55"": {""x"": 0.675, ""y"": 0.35555555555555557}, ""63"": {""x"": 0.6633333333333333, ""y"": 0.3333333333333333}, ""68"": {""x"": 0.7016666666666667, ""y"": 0.3333333333333333}}",1,train
2720,Eduard Hogea,447_431.mp4,Mouse movement looks unnatural. Artifacts on the nose.,Farceforensics++,Face2Face,"{""44"": {""x"": 0.37333333333333335, ""y"": 0.4022222222222222}, ""50"": {""x"": 0.355, ""y"": 0.40444444444444444}, ""55"": {""x"": 0.3566666666666667, ""y"": 0.37333333333333335}, ""65"": {""x"": 0.37833333333333335, ""y"": 0.4822222222222222}, ""69"": {""x"": 0.365, ""y"": 0.43555555555555553}}",1,train
2721,Eduard Hogea,097_033.mp4,Twitching of the eyebrows.,Farceforensics++,Face2Face,"{""140"": {""x"": 0.265, ""y"": 0.19555555555555557}, ""151"": {""x"": 0.3283333333333333, ""y"": 0.2111111111111111}, ""181"": {""x"": 0.31666666666666665, ""y"": 0.2733333333333333}}",3,train
2722,Eduard Hogea,212_179.mp4,"Face looks unnatural, with glitches when the head moves.",Farceforensics++,Face2Face,"{""24"": {""x"": 0.52, ""y"": 0.3439306358381503}, ""29"": {""x"": 0.5233333333333333, ""y"": 0.20520231213872833}}",1,train
2723,Eduard Hogea,141_161.mp4,Artifacts on the mouth when the person is speaking.,Farceforensics++,Face2Face,"{""97"": {""x"": 0.6433333333333333, ""y"": 0.2861271676300578}, ""103"": {""x"": 0.6566666666666666, ""y"": 0.2947976878612717}}",1,train
2724,Eduard Hogea,086_090.mp4,Mouth looks strange.,Farceforensics++,Face2Face,"{""519"": {""x"": 0.5016666666666667, ""y"": 0.49851632047477745}, ""528"": {""x"": 0.47833333333333333, ""y"": 0.5074183976261127}}",3,train
2725,Eduard Hogea,403_497.mp4,The edges of the face have artifacts.,Farceforensics++,Face2Face,"{""51"": {""x"": 0.3082706766917293, ""y"": 0.422}, ""57"": {""x"": 0.29699248120300753, ""y"": 0.5}, ""70"": {""x"": 0.793233082706767, ""y"": 0.488}, ""76"": {""x"": 0.793233082706767, ""y"": 0.382}}",2,train
2726,Eduard Hogea,327_329.mp4,The eyes look a bit different. When the person blinks the lighting on the face flickers.,Farceforensics++,Face2Face,"{""39"": {""x"": 0.5216666666666666, ""y"": 0.23555555555555555}, ""44"": {""x"": 0.4866666666666667, ""y"": 0.23333333333333334}}",1,train
2727,Eduard Hogea,140_143.mp4,Artifacts on the nose. The beard texture seems a bit off.,Farceforensics++,Face2Face,"{""107"": {""x"": 0.39666666666666667, ""y"": 0.38666666666666666}, ""116"": {""x"": 0.4166666666666667, ""y"": 0.37555555555555553}, ""334"": {""x"": 0.4, ""y"": 0.54}, ""342"": {""x"": 0.44166666666666665, ""y"": 0.5222222222222223}}",2,train
2728,Eduard Hogea,188_191.mp4,Artifacts on the mouth. Lips look inconsistent and change shape.,Farceforensics++,Face2Face,"{""115"": {""x"": 0.515, ""y"": 0.4065281899109792}, ""128"": {""x"": 0.49, ""y"": 0.36795252225519287}}",2,train
2729,Eduard Hogea,306_278.mp4,Artifacts and distortions appearing on the mouth.,Farceforensics++,Face2Face,"{""210"": {""x"": 0.4683333333333333, ""y"": 0.292}, ""216"": {""x"": 0.45166666666666666, ""y"": 0.292}}",1,train
2730,Eduard Hogea,364_440.mp4,Artifacts on the mouth.,Farceforensics++,Face2Face,"{""205"": {""x"": 0.52, ""y"": 0.49421965317919075}, ""211"": {""x"": 0.49166666666666664, ""y"": 0.49421965317919075}, ""217"": {""x"": 0.49666666666666665, ""y"": 0.47398843930635837}, ""222"": {""x"": 0.5183333333333333, ""y"": 0.476878612716763}}",2,train
2731,Eduard Hogea,454_527.mp4,Teeth are inconsistent and artifacts appear around the mouth.,Farceforensics++,Face2Face,"{""27"": {""x"": 0.47, ""y"": 0.5924855491329479}, ""43"": {""x"": 0.485, ""y"": 0.5867052023121387}}",1,train
2732,Eduard Hogea,090_086.mp4,Artifacts on the mouth and around the edges of the face.,Farceforensics++,Face2Face,"{""46"": {""x"": 0.4633333333333333, ""y"": 0.4599406528189911}, ""53"": {""x"": 0.41833333333333333, ""y"": 0.4094955489614243}, ""65"": {""x"": 0.5433333333333333, ""y"": 0.3056379821958457}, ""86"": {""x"": 0.5033333333333333, ""y"": 0.4688427299703264}}",1,train
2733,Eduard Hogea,342_416.mp4,On the tip of the nose there is a blue/green coloring.The mouth has some distortions when speaking.,Farceforensics++,Face2Face,"{""57"": {""x"": 0.5516666666666666, ""y"": 0.37388724035608306}, ""63"": {""x"": 0.55, ""y"": 0.35014836795252224}, ""69"": {""x"": 0.5533333333333333, ""y"": 0.35014836795252224}}",2,train
2734,Eduard Hogea,143_140.mp4,Artifacts on the mouth and mouth movement is strange.,Farceforensics++,Face2Face,"{""47"": {""x"": 0.49333333333333335, ""y"": 0.38666666666666666}, ""56"": {""x"": 0.47833333333333333, ""y"": 0.41333333333333333}}",1,train
2735,Eduard Hogea,085_124.mp4,Strange coloring on the upper lip. Overall face looks unnatural.,Farceforensics++,Face2Face,"{""27"": {""x"": 0.345, ""y"": 0.31777777777777777}, ""36"": {""x"": 0.3283333333333333, ""y"": 0.32666666666666666}, ""41"": {""x"": 0.335, ""y"": 0.28}}",1,train
2736,Eduard Hogea,347_314.mp4,Area around the neck looks a bit off with some artifacts.,Farceforensics++,Face2Face,"{""189"": {""x"": 0.5133333333333333, ""y"": 0.630057803468208}, ""197"": {""x"": 0.445, ""y"": 0.638728323699422}, ""214"": {""x"": 0.425, ""y"": 0.5924855491329479}}",2,train
2737,Eduard Hogea,233_995.mp4,Artifacts on the chin for the person on the right.,Farceforensics++,Face2Face,"{""152"": {""x"": 0.75, ""y"": 0.4540059347181009}, ""160"": {""x"": 0.7266666666666667, ""y"": 0.45103857566765576}}",1,train
2738,Eduard Hogea,465_482.mp4,Artifacts on the nose. Mouth seems a bit blurry.,Farceforensics++,Face2Face,"{""24"": {""x"": 0.4533333333333333, ""y"": 0.3620178041543027}, ""30"": {""x"": 0.46166666666666667, ""y"": 0.3857566765578635}}",2,train
2739,Eduard Hogea,278_306.mp4,Artifacts around the mouth and chin.,Farceforensics++,Face2Face,"{""78"": {""x"": 0.6883333333333334, ""y"": 0.37333333333333335}, ""83"": {""x"": 0.6533333333333333, ""y"": 0.3711111111111111}}",2,train
2740,Eduard Hogea,073_024.mp4,Low contrast around the eyes.,Farceforensics++,Face2Face,"{""132"": {""x"": 0.485, ""y"": 0.2818991097922849}, ""137"": {""x"": 0.425, ""y"": 0.2551928783382789}, ""147"": {""x"": 0.48, ""y"": 0.44510385756676557}}",1,train
2741,Eduard Hogea,150_153.mp4,Face looks a bit unclear. Almost no contrast around the eyes.,Farceforensics++,Face2Face,"{""111"": {""x"": 0.4766666666666667, ""y"": 0.33236994219653176}, ""120"": {""x"": 0.5166666666666667, ""y"": 0.3930635838150289}, ""124"": {""x"": 0.5416666666666666, ""y"": 0.3439306358381503}}",1,train
2742,Eduard Hogea,129_127.mp4,"Artifacts on the nostrils. Artifacts on the mouth, lip movement seems a bit off.",Farceforensics++,Face2Face,"{""84"": {""x"": 0.5033333333333333, ""y"": 0.35014836795252224}, ""239"": {""x"": 0.49, ""y"": 0.39762611275964393}, ""246"": {""x"": 0.49, ""y"": 0.42433234421364985}}",2,train
2743,Eduard Hogea,195_442.mp4,The texture of the beard looks a bit off. There are also artifacts on the left nostril.,Farceforensics++,Face2Face,"{""125"": {""x"": 0.46, ""y"": 0.4658753709198813}, ""130"": {""x"": 0.415, ""y"": 0.41543026706231456}, ""137"": {""x"": 0.445, ""y"": 0.4629080118694362}}",2,train
2744,Eduard Hogea,475_265.mp4,Mouth looks unnatural. Teeth appear and disappear.,Farceforensics++,Face2Face,"{""37"": {""x"": 0.38, ""y"": 0.4391691394658754}, ""43"": {""x"": 0.4166666666666667, ""y"": 0.6498516320474778}, ""58"": {""x"": 0.6016666666666667, ""y"": 0.5905044510385756}, ""212"": {""x"": 0.4816666666666667, ""y"": 0.6172106824925816}, ""228"": {""x"": 0.49333333333333335, ""y"": 0.6261127596439169}}",1,train
2745,Eduard Hogea,054_071.mp4,Artifacts on the mouth and left side of the face.,Farceforensics++,Face2Face,"{""53"": {""x"": 0.47833333333333333, ""y"": 0.3844444444444444}, ""61"": {""x"": 0.4816666666666667, ""y"": 0.4177777777777778}, ""68"": {""x"": 0.48, ""y"": 0.43555555555555553}, ""115"": {""x"": 0.435, ""y"": 0.36}, ""122"": {""x"": 0.42, ""y"": 0.3622222222222222}}",1,train
2746,Eduard Hogea,371_367.mp4,Chin looks weird and unnatural.,Farceforensics++,Face2Face,"{""47"": {""x"": 0.4583333333333333, ""y"": 0.46}, ""54"": {""x"": 0.5183333333333333, ""y"": 0.474}}",2,train
2747,Eduard Hogea,166_167.mp4,Artifacts at the edges of the face.,Farceforensics++,Face2Face,"{""16"": {""x"": 0.42, ""y"": 0.3288888888888889}, ""21"": {""x"": 0.44333333333333336, ""y"": 0.37777777777777777}, ""27"": {""x"": 0.49166666666666664, ""y"": 0.4266666666666667}, ""41"": {""x"": 0.5383333333333333, ""y"": 0.3888888888888889}}",1,train
2748,Eduard Hogea,493_538.mp4,Face is full of glitches and artifacts.,Farceforensics++,Face2Face,"{""18"": {""x"": 0.5, ""y"": 0.3466666666666667}, ""25"": {""x"": 0.5083333333333333, ""y"": 0.2644444444444444}}",1,train
2749,Eduard Hogea,384_932.mp4,Mouth doesn't fully open when speaking and at times stays entirely shut.,Farceforensics++,Face2Face,"{""131"": {""x"": 0.49166666666666664, ""y"": 0.4599406528189911}, ""155"": {""x"": 0.495, ""y"": 0.4688427299703264}, ""169"": {""x"": 0.485, ""y"": 0.44807121661721067}}",1,train
2750,Eduard Hogea,387_311.mp4,Artifacts on the edges of the face around the ears.,Farceforensics++,Face2Face,"{""49"": {""x"": 0.42, ""y"": 0.37091988130563797}, ""55"": {""x"": 0.43333333333333335, ""y"": 0.31750741839762614}, ""62"": {""x"": 0.4033333333333333, ""y"": 0.42136498516320475}}",2,train
2751,Eduard Hogea,398_457.mp4,Artifacts on the right side of the face.,Farceforensics++,Face2Face,"{""83"": {""x"": 0.6233333333333333, ""y"": 0.32}, ""91"": {""x"": 0.62, ""y"": 0.2911111111111111}, ""97"": {""x"": 0.595, ""y"": 0.3844444444444444}}",2,train
2752,Eduard Hogea,239_218.mp4,Artifacts on the chin.,Farceforensics++,Face2Face,"{""58"": {""x"": 0.6083333333333333, ""y"": 0.5866666666666667}, ""76"": {""x"": 0.57, ""y"": 0.5777777777777777}}",1,train
2753,Eduard Hogea,457_398.mp4,Strange mouth movement. Artifacts around the mouth and around the left ear.,Farceforensics++,Face2Face,"{""24"": {""x"": 0.48833333333333334, ""y"": 0.46444444444444444}, ""30"": {""x"": 0.44666666666666666, ""y"": 0.4444444444444444}, ""45"": {""x"": 0.35, ""y"": 0.40444444444444444}}",1,train
2754,Eduard Hogea,466_428.mp4,White marking around the mouth. Face has a strange contouring.,Farceforensics++,Face2Face,"{""67"": {""x"": 0.5283333333333333, ""y"": 0.7359050445103857}, ""73"": {""x"": 0.4866666666666667, ""y"": 0.6884272997032641}, ""80"": {""x"": 0.5283333333333333, ""y"": 0.6468842729970327}}",1,train
2755,Eduard Hogea,331_260.mp4,There are artifacts around the mouth.,Farceforensics++,Face2Face,"{""96"": {""x"": 0.6, ""y"": 0.20474777448071216}, ""102"": {""x"": 0.6533333333333333, ""y"": 0.19881305637982197}, ""298"": {""x"": 0.655, ""y"": 0.29080118694362017}}",3,train
2756,Eduard Hogea,383_353.mp4,Mouth has distortions when speaking.,Farceforensics++,Face2Face,"{""164"": {""x"": 0.6983333333333334, ""y"": 0.39465875370919884}, ""169"": {""x"": 0.6866666666666666, ""y"": 0.39465875370919884}, ""175"": {""x"": 0.69, ""y"": 0.4094955489614243}}",2,train
2757,Eduard Hogea,494_445.mp4,There are some lines on the left side of the face. At the nose distortions are present with artifacts.,Farceforensics++,Face2Face,"{""40"": {""x"": 0.48333333333333334, ""y"": 0.41543026706231456}, ""87"": {""x"": 0.4083333333333333, ""y"": 0.3916913946587537}, ""95"": {""x"": 0.39666666666666667, ""y"": 0.4599406528189911}, ""101"": {""x"": 0.395, ""y"": 0.3620178041543027}}",2,train
2758,Eduard Hogea,324_356.mp4,Fast eyebrow movement. The nose seems highlighted. The chin has some artifacts.,Farceforensics++,Face2Face,"{""147"": {""x"": 0.45166666666666666, ""y"": 0.36444444444444446}, ""153"": {""x"": 0.4683333333333333, ""y"": 0.36}}",1,train
2759,Eduard Hogea,386_154.mp4,"The face looks highlighted, with a strong contour on the lower part.",Farceforensics++,Face2Face,"{""28"": {""x"": 0.42833333333333334, ""y"": 0.6083086053412463}, ""32"": {""x"": 0.5, ""y"": 0.712166172106825}, ""44"": {""x"": 0.585, ""y"": 0.6350148367952523}}",1,train
2760,Eduard Hogea,027_009.mp4,Texture of the moustache looks off. Artifacts on the nose.,Farceforensics++,Face2Face,"{""37"": {""x"": 0.5716666666666667, ""y"": 0.4311111111111111}, ""43"": {""x"": 0.56, ""y"": 0.42444444444444446}}",1,train
2761,Eduard Hogea,197_224.mp4,"The part around the left ear has a different coloring than he rest of the face, looking brighter.",Farceforensics++,Face2Face,"{""132"": {""x"": 0.5516666666666666, ""y"": 0.31333333333333335}, ""139"": {""x"": 0.5516666666666666, ""y"": 0.26666666666666666}, ""145"": {""x"": 0.5466666666666666, ""y"": 0.32666666666666666}}",2,train
2762,Eduard Hogea,332_051.mp4,Neck looks strange. There is a contour around the face. Also there are artifacts and distortions on the mouth.,Farceforensics++,Face2Face,"{""47"": {""x"": 0.8466666666666667, ""y"": 0.37091988130563797}, ""51"": {""x"": 0.8533333333333334, ""y"": 0.4658753709198813}, ""58"": {""x"": 0.815, ""y"": 0.42729970326409494}}",1,train
2763,Eduard Hogea,246_258.mp4,Artifacts on the left side of the face.,Farceforensics++,Face2Face,"{""92"": {""x"": 0.43333333333333335, ""y"": 0.3323442136498516}, ""97"": {""x"": 0.44, ""y"": 0.3827893175074184}, ""102"": {""x"": 0.45, ""y"": 0.42136498516320475}}",2,train
2764,Eduard Hogea,245_157.mp4,Artifacts at the edge of the face that can be seen when the person looks sideways.,Farceforensics++,Face2Face,"{""242"": {""x"": 0.43666666666666665, ""y"": 0.28888888888888886}, ""250"": {""x"": 0.44666666666666666, ""y"": 0.32666666666666666}, ""259"": {""x"": 0.45666666666666667, ""y"": 0.3511111111111111}}",2,train
2765,Eduard Hogea,418_507.mp4,Strange coloring around the mouth. Artifacts on the chin.,Farceforensics++,Face2Face,"{""40"": {""x"": 0.48333333333333334, ""y"": 0.7359050445103857}, ""44"": {""x"": 0.4583333333333333, ""y"": 0.7774480712166172}, ""48"": {""x"": 0.38333333333333336, ""y"": 0.6943620178041543}, ""52"": {""x"": 0.4583333333333333, ""y"": 0.6913946587537092}, ""265"": {""x"": 0.31833333333333336, ""y"": 0.7329376854599406}}",1,train
2766,Eduard Hogea,240_290.mp4,"The teeth are inconsistent, appearing and disappearing. White markings around the mouth.",Farceforensics++,Face2Face,"{""36"": {""x"": 0.6583333333333333, ""y"": 0.39119804400978}, ""46"": {""x"": 0.6983333333333334, ""y"": 0.34474327628361856}}",1,train
2767,Eduard Hogea,479_706.mp4,Artifacts on the nose. Strange white markings around the mouth. Teeth are inconsistent in shape.,Farceforensics++,Face2Face,"{""18"": {""x"": 0.4533333333333333, ""y"": 0.5727002967359051}, ""24"": {""x"": 0.45166666666666666, ""y"": 0.6735905044510386}, ""31"": {""x"": 0.47833333333333333, ""y"": 0.49554896142433236}}",1,train
2768,Eduard Hogea,120_118.mp4,The eyeglasses have missing parts.,Farceforensics++,Face2Face,"{""123"": {""x"": 0.2966666666666667, ""y"": 0.2733333333333333}, ""136"": {""x"": 0.355, ""y"": 0.2733333333333333}, ""154"": {""x"": 0.285, ""y"": 0.24222222222222223}, ""162"": {""x"": 0.375, ""y"": 0.21555555555555556}, ""180"": {""x"": 0.3283333333333333, ""y"": 0.36}}",2,train
2769,Eduard Hogea,279_298.mp4,Distortions and glitches on the mouth.,Farceforensics++,Face2Face,"{""59"": {""x"": 0.4216666666666667, ""y"": 0.38}, ""69"": {""x"": 0.455, ""y"": 0.36666666666666664}}",1,train
2770,Eduard Hogea,357_432.mp4,"The face expression is not natural, especially the eyes movement. Also the eyeglasses have missing parts.",Farceforensics++,Face2Face,"{""189"": {""x"": 0.3333333333333333, ""y"": 0.5260115606936416}, ""212"": {""x"": 0.2966666666666667, ""y"": 0.5115606936416185}, ""270"": {""x"": 0.285, ""y"": 0.36416184971098264}, ""286"": {""x"": 0.38, ""y"": 0.37572254335260113}, ""318"": {""x"": 0.345, ""y"": 0.3208092485549133}, ""326"": {""x"": 0.29833333333333334, ""y"": 0.3236994219653179}, ""346"": {""x"": 0.29, ""y"": 0.3901734104046243}}",1,train
2771,Eduard Hogea,221_206.mp4,Artifacts on the sides of the face.,Farceforensics++,Face2Face,"{""59"": {""x"": 0.6733333333333333, ""y"": 0.2522255192878338}, ""63"": {""x"": 0.6666666666666666, ""y"": 0.26706231454005935}, ""75"": {""x"": 0.61, ""y"": 0.26409495548961426}}",2,train
2772,Eduard Hogea,395_401.mp4,Artifacts on the mouth.,Farceforensics++,Face2Face,"{""68"": {""x"": 0.5466666666666666, ""y"": 0.42729970326409494}, ""75"": {""x"": 0.535, ""y"": 0.43026706231454004}}",2,train
2773,Eduard Hogea,433_498.mp4,Artifacts around the edge of the face on the right side.,Farceforensics++,Face2Face,"{""85"": {""x"": 0.5883333333333334, ""y"": 0.36795252225519287}, ""93"": {""x"": 0.5966666666666667, ""y"": 0.3056379821958457}}",3,train
